x t U
7.142857142857141906e-01 9.795918367346938271e-02 3.946703111703727895e+00
7.346938775510203357e-01 9.795918367346938271e-02 4.009727370278786118e+00
7.551020408163264808e-01 9.795918367346938271e-02 4.069183410024896475e+00
7.755102040816326259e-01 9.795918367346938271e-02 4.124827122563282877e+00
7.959183673469386600e-01 9.795918367346938271e-02 4.176430173550176761e+00
8.163265306122448051e-01 9.795918367346938271e-02 4.223780852425048415e+00
8.367346938775509502e-01 9.795918367346938271e-02 4.266684699124557056e+00
8.571428571428570953e-01 9.795918367346938271e-02 4.304964980648231965e+00
8.775510204081632404e-01 9.795918367346938271e-02 4.338463431598153619e+00
8.979591836734692745e-01 9.795918367346938271e-02 4.367042068984302361e+00
9.183673469387754196e-01 9.795918367346938271e-02 4.390586458771123191e+00
9.387755102040815647e-01 9.795918367346938271e-02 4.409007478516602241e+00
9.591836734693877098e-01 9.795918367346938271e-02 4.422231233377150517e+00
9.795918367346938549e-01 9.795918367346938271e-02 4.430170139477792368e+00
1.000000000000000000e+00 9.795918367346938271e-02 4.432775767859328475e+00
0.000000000000000000e+00 1.040816326530612235e-01 1.926036979181308340e+00
2.040816326530612082e-02 1.040816326530612235e-01 1.928576074599841039e+00
4.081632653061224164e-02 1.040816326530612235e-01 1.936062287795602410e+00
6.122448979591836593e-02 1.040816326530612235e-01 1.948482456856373224e+00
8.163265306122448328e-02 1.040816326530612235e-01 1.965814834255800836e+00
1.020408163265306006e-01 1.040816326530612235e-01 1.987985200232567751e+00
1.224489795918367319e-01 1.040816326530612235e-01 2.014895735213720229e+00
1.428571428571428492e-01 1.040816326530612235e-01 2.046433920526646411e+00
1.632653061224489666e-01 1.040816326530612235e-01 2.082471036353607641e+00
1.836734693877550839e-01 1.040816326530612235e-01 2.122860155480732480e+00
2.040816326530612013e-01 1.040816326530612235e-01 2.167435871102724843e+00
2.244897959183673186e-01 1.040816326530612235e-01 2.216015097262119760e+00
2.448979591836734637e-01 1.040816326530612235e-01 2.268398139781017342e+00
2.653061224489795533e-01 1.040816326530612235e-01 2.324369704429102956e+00
2.857142857142856984e-01 1.040816326530612235e-01 2.383699821340525826e+00
3.061224489795917880e-01 1.040816326530612235e-01 2.446144758421122223e+00
3.265306122448979331e-01 1.040816326530612235e-01 2.511447982036219440e+00
3.469387755102040782e-01 1.040816326530612235e-01 2.579341186591413315e+00
3.673469387755101678e-01 1.040816326530612235e-01 2.649545390016026847e+00
3.877551020408163129e-01 1.040816326530612235e-01 2.721772083220812988e+00
4.081632653061224025e-01 1.040816326530612235e-01 2.795724421829059558e+00
4.285714285714285476e-01 1.040816326530612235e-01 2.871098451584709110e+00
4.489795918367346372e-01 1.040816326530612235e-01 2.947584361494070215e+00
4.693877551020407823e-01 1.040816326530612235e-01 3.024867760044141374e+00
4.897959183673469274e-01 1.040816326530612235e-01 3.102630970027953961e+00
5.102040816326530726e-01 1.040816326530612235e-01 3.180554337151642930e+00
5.306122448979591066e-01 1.040816326530612235e-01 3.258317547135455516e+00
5.510204081632652517e-01 1.040816326530612235e-01 3.335600945685528007e+00
5.714285714285713969e-01 1.040816326530612235e-01 3.412086855594889556e+00
5.918367346938775420e-01 1.040816326530612235e-01 3.487460885350539108e+00
6.122448979591835760e-01 1.040816326530612235e-01 3.561413223958787455e+00
6.326530612244897211e-01 1.040816326530612235e-01 3.633639917163573152e+00
6.530612244897958663e-01 1.040816326530612235e-01 3.703844120588187572e+00
6.734693877551020114e-01 1.040816326530612235e-01 3.771737325143380115e+00
6.938775510204081565e-01 1.040816326530612235e-01 3.837040548758477332e+00
7.142857142857141906e-01 1.040816326530612235e-01 3.899485485839073728e+00
7.346938775510203357e-01 1.040816326530612235e-01 3.958815602750497931e+00
7.551020408163264808e-01 1.040816326530612235e-01 4.014787167398586654e+00
7.755102040816326259e-01 1.040816326530612235e-01 4.067170209917485124e+00
7.959183673469386600e-01 1.040816326530612235e-01 4.115749436076882262e+00
8.163265306122448051e-01 1.040816326530612235e-01 4.160325151698872403e+00
8.367346938775509502e-01 1.040816326530612235e-01 4.200714270825996799e+00
8.571428571428570953e-01 1.040816326530612235e-01 4.236751386652960250e+00
8.775510204081632404e-01 1.040816326530612235e-01 4.268289571965884655e+00
8.979591836734692745e-01 1.040816326530612235e-01 4.295200106947035579e+00
9.183673469387754196e-01 1.040816326530612235e-01 4.317370472923804492e+00
9.387755102040815647e-01 1.040816326530612235e-01 4.334702850323232326e+00
9.591836734693877098e-01 1.040816326530612235e-01 4.347123019384002696e+00
9.795918367346938549e-01 1.040816326530612235e-01 4.354609232579761624e+00
1.000000000000000000e+00 1.040816326530612235e-01 4.357148327998295656e+00
0.000000000000000000e+00 1.102040816326530503e-01 1.997364606153796851e+00
2.040816326530612082e-02 1.102040816326530503e-01 1.999677730257202191e+00
4.081632653061224164e-02 1.102040816326530503e-01 2.006717431230638837e+00
6.122448979591836593e-02 1.102040816326530503e-01 2.018436121024104857e+00
8.163265306122448328e-02 1.102040816326530503e-01 2.034760107807857210e+00
1.020408163265306006e-01 1.102040816326530503e-01 2.055626415341080371e+00
1.224489795918367319e-01 1.102040816326530503e-01 2.080955440279239621e+00
1.428571428571428492e-01 1.102040816326530503e-01 2.110644529860525864e+00
1.632653061224489666e-01 1.102040816326530503e-01 2.144570826252114149e+00
1.836734693877550839e-01 1.102040816326530503e-01 2.182594070350138082e+00
2.040816326530612013e-01 1.102040816326530503e-01 2.224557781200833251e+00
2.244897959183673186e-01 1.102040816326530503e-01 2.270289669962847423e+00
2.448979591836734637e-01 1.102040816326530503e-01 2.319602037970899922e+00
2.653061224489795533e-01 1.102040816326530503e-01 2.372292400610293228e+00
2.857142857142856984e-01 1.102040816326530503e-01 2.428144305704878381e+00
3.061224489795917880e-01 1.102040816326530503e-01 2.486928259251290907e+00
3.265306122448979331e-01 1.102040816326530503e-01 2.548402701886355537e+00
3.469387755102040782e-01 1.102040816326530503e-01 2.612315016622158481e+00
3.673469387755101678e-01 1.102040816326530503e-01 2.678402567866874140e+00
3.877551020408163129e-01 1.102040816326530503e-01 2.746393775977791218e+00
4.081632653061224025e-01 1.102040816326530503e-01 2.816009228856264812e+00
4.285714285714285476e-01 1.102040816326530503e-01 2.886962828278111015e+00
4.489795918367346372e-01 1.102040816326530503e-01 2.958962966143988016e+00
4.693877551020407823e-01 1.102040816326530503e-01 3.031713724845334301e+00
4.897959183673469274e-01 1.102040816326530503e-01 3.104916095895414951e+00
5.102040816326530726e-01 1.102040816326530503e-01 3.178269211284184603e+00
5.306122448979591066e-01 1.102040816326530503e-01 3.251471582334264809e+00
5.510204081632652517e-01 1.102040816326530503e-01 3.324222341035609762e+00
5.714285714285713969e-01 1.102040816326530503e-01 3.396222478901488095e+00
5.918367346938775420e-01 1.102040816326530503e-01 3.467176078323334742e+00
6.122448979591835760e-01 1.102040816326530503e-01 3.536791531201807892e+00
6.326530612244897211e-01 1.102040816326530503e-01 3.604782739312724971e+00
6.530612244897958663e-01 1.102040816326530503e-01 3.670870290557440185e+00
6.734693877551020114e-01 1.102040816326530503e-01 3.734782605293244462e+00
6.938775510204081565e-01 1.102040816326530503e-01 3.796257047928308648e+00
7.142857142857141906e-01 1.102040816326530503e-01 3.855041001474722062e+00
7.346938775510203357e-01 1.102040816326530503e-01 3.910892906569308547e+00
7.551020408163264808e-01 1.102040816326530503e-01 3.963583269208701410e+00
7.755102040816326259e-01 1.102040816326530503e-01 4.012895637216756128e+00
7.959183673469386600e-01 1.102040816326530503e-01 4.058627525978770301e+00
8.163265306122448051e-01 1.102040816326530503e-01 4.100591236829466801e+00
8.367346938775509502e-01 1.102040816326530503e-01 4.138614480927492068e+00
8.571428571428570953e-01 1.102040816326530503e-01 4.172540777319078131e+00
8.775510204081632404e-01 1.102040816326530503e-01 4.202229866900366595e+00
8.979591836734692745e-01 1.102040816326530503e-01 4.227558891838527622e+00
9.183673469387754196e-01 1.102040816326530503e-01 4.248425199371748562e+00
