x t U
6.842105263157893802e-01 5.263157894736841813e-01 -9.487223768757397924e-01
7.894736842105261054e-01 5.263157894736841813e-01 -8.267093095897446453e-01
8.947368421052630527e-01 5.263157894736841813e-01 -7.126814182078868853e-01
1.000000000000000000e+00 5.263157894736841813e-01 -3.935464048952200811e-01
-1.000000000000000000e+00 5.513784461152881899e-01 -3.245961352992098314e-01
-8.947368421052631637e-01 5.513784461152881899e-01 -7.455186047108250391e-02
-7.894736842105263275e-01 5.513784461152881899e-01 2.562401148924400851e-01
-6.842105263157894912e-01 5.513784461152881899e-01 6.023552867910207942e-01
-5.789473684210526550e-01 5.513784461152881899e-01 8.849326025355036540e-01
-4.736842105263158187e-01 5.513784461152881899e-01 1.012550761500408569e+00
-3.684210526315789824e-01 5.513784461152881899e-01 9.637464938492600330e-01
-2.631578947368421462e-01 5.513784461152881899e-01 7.813122669730482306e-01
-1.578947368421053099e-01 5.513784461152881899e-01 7.439441534444257709e-01
-5.263157894736847364e-02 5.513784461152881899e-01 5.009562838816263852e-01
5.263157894736836262e-02 5.513784461152881899e-01 3.500836895834250617e-01
1.578947368421053099e-01 5.513784461152881899e-01 1.678097895812501530e-02
2.631578947368420351e-01 5.513784461152881899e-01 -1.952468929036536571e-01
3.684210526315787604e-01 5.513784461152881899e-01 -4.044784953115064807e-01
4.736842105263157077e-01 5.513784461152881899e-01 -7.520571638961508487e-01
5.789473684210526550e-01 5.513784461152881899e-01 -9.318500949416146373e-01
6.842105263157893802e-01 5.513784461152881899e-01 -9.711914651035729040e-01
7.894736842105261054e-01 5.513784461152881899e-01 -1.002086606861659401e+00
8.947368421052630527e-01 5.513784461152881899e-01 -8.724201539958428286e-01
1.000000000000000000e+00 5.513784461152881899e-01 -5.844237636250452228e-01
-1.000000000000000000e+00 5.764411027568921986e-01 -4.896879865891030081e-01
-8.947368421052631637e-01 5.764411027568921986e-01 -2.296873467561008630e-01
-7.894736842105263275e-01 5.764411027568921986e-01 1.370758121202265423e-01
-6.842105263157894912e-01 5.764411027568921986e-01 3.949073099372117923e-01
-5.789473684210526550e-01 5.764411027568921986e-01 6.251700091314470464e-01
-4.736842105263158187e-01 5.764411027568921986e-01 7.015649706892553850e-01
-3.684210526315789824e-01 5.764411027568921986e-01 9.224067358572863862e-01
-2.631578947368421462e-01 5.764411027568921986e-01 9.766174089852328599e-01
-1.578947368421053099e-01 5.764411027568921986e-01 9.766012389577943820e-01
-5.263157894736847364e-02 5.764411027568921986e-01 8.512229890122220421e-01
5.263157894736836262e-02 5.764411027568921986e-01 5.510437800586673873e-01
1.578947368421053099e-01 5.764411027568921986e-01 1.278631829102593598e-01
2.631578947368420351e-01 5.764411027568921986e-01 -1.437962075974344445e-01
3.684210526315787604e-01 5.764411027568921986e-01 -5.331775895535337817e-01
4.736842105263157077e-01 5.764411027568921986e-01 -7.164071621030135839e-01
5.789473684210526550e-01 5.764411027568921986e-01 -8.165784024201829805e-01
6.842105263157893802e-01 5.764411027568921986e-01 -9.680365897833824729e-01
7.894736842105261054e-01 5.764411027568921986e-01 -9.457124351482324442e-01
8.947368421052630527e-01 5.764411027568921986e-01 -8.109343869458636167e-01
1.000000000000000000e+00 5.764411027568921986e-01 -6.104553307628077796e-01
-1.000000000000000000e+00 6.015037593984962072e-01 -6.739043529100304797e-01
-8.947368421052631637e-01 6.015037593984962072e-01 -3.529330640847595513e-01
-7.894736842105263275e-01 6.015037593984962072e-01 -9.525794242194497718e-03
-6.842105263157894912e-01 6.015037593984962072e-01 2.666170237235286344e-01
-5.789473684210526550e-01 6.015037593984962072e-01 5.549621790964915924e-01
-4.736842105263158187e-01 6.015037593984962072e-01 8.312395263373574261e-01
-3.684210526315789824e-01 6.015037593984962072e-01 9.924445953477508686e-01
-2.631578947368421462e-01 6.015037593984962072e-01 9.067927402262896397e-01
-1.578947368421053099e-01 6.015037593984962072e-01 9.837569651892035250e-01
-5.263157894736847364e-02 6.015037593984962072e-01 7.046284204041727284e-01
5.263157894736836262e-02 6.015037593984962072e-01 4.622222762116652839e-01
1.578947368421053099e-01 6.015037593984962072e-01 2.798796569886923269e-01
2.631578947368420351e-01 6.015037593984962072e-01 9.346286806385864510e-02
3.684210526315787604e-01 6.015037593984962072e-01 -1.179435009353587971e-01
4.736842105263157077e-01 6.015037593984962072e-01 -4.232784243980091121e-01
5.789473684210526550e-01 6.015037593984962072e-01 -7.403397302669416646e-01
6.842105263157893802e-01 6.015037593984962072e-01 -9.426549488324773574e-01
7.894736842105261054e-01 6.015037593984962072e-01 -9.881722828523793467e-01
8.947368421052630527e-01 6.015037593984962072e-01 -9.540501204196358831e-01
1.000000000000000000e+00 6.015037593984962072e-01 -8.732040326472749747e-01
-1.000000000000000000e+00 6.265664160401002158e-01 -7.162734316463589268e-01
-8.947368421052631637e-01 6.265664160401002158e-01 -4.759331057272345178e-01
